File,HasWidth,HasHeight,Src,Tag
"dist\about\events.html",0,0,"src=""/IMS Expo/WhatsApp Image 2025-04-18 at 5.50.13 PM.jpeg""","<img src='/IMS Expo/WhatsApp Image 2025-04-18 at 5.50.13 PM.jpeg' alt='IMS expo event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/IMTOF/WhatsApp Image 2025-04-18 at 5.28.47 PM (1).jpeg""","<img src='/IMTOF/WhatsApp Image 2025-04-18 at 5.28.47 PM (1).jpeg' alt='IMTOF event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/DUM Expo/WhatsApp Image 2025-04-18 at 5.53.55 PM.jpeg""","<img src='/DUM Expo/WhatsApp Image 2025-04-18 at 5.53.55 PM.jpeg' alt='DUM Expo event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/Toplast/WhatsApp Image 2025-04-18 at 5.46.30 PM.jpeg""","<img src='/Toplast/WhatsApp Image 2025-04-18 at 5.46.30 PM.jpeg' alt='Toplast event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/Renewable energy/WhatsApp Image 2025-04-18 at 5.21.00 PM.jpeg""","<img src='/Renewable energy/WhatsApp Image 2025-04-18 at 5.21.00 PM.jpeg' alt='Renewable Energy Summit event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/Printexpo/WhatsApp Image 2025-04-05 at 1.14.42 PM.jpeg""","<img src='/Printexpo/WhatsApp Image 2025-04-05 at 1.14.42 PM.jpeg' alt='PrintExpo Conference event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\events.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='Atandra Energy' class='h-9 w-auto object-contain opacity-90' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\our-leadership.html",0,0,"src=""/logo.png""","<img src='/logo.png' alt='KRYKARD' class='object-contain filter drop-shadow-sm h-12 lg:h-16 w-auto'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture1.jpg""","<img src='/leadearship/Picture1.jpg' alt='Nikhil Ramanlal' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture2.jpg""","<img src='/leadearship/Picture2.jpg' alt='Sreenivas Koganti' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture3.jpg""","<img src='/leadearship/Picture3.jpg' alt='S. Chandrasekhar' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture4.jpg""","<img src='/leadearship/Picture4.jpg' alt='K. N Raja' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture5.jpg""","<img src='/leadearship/Picture5.jpg' alt='M. Achutanandan' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture6.jpg""","<img src='/leadearship/Picture6.jpg' alt='Sudhir Kumta' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture7.jpg""","<img src='/leadearship/Picture7.jpg' alt='Sudesh Kumta' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture8.jpg""","<img src='/leadearship/Picture8.jpg' alt='Ahamad Ali' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture9.jpg""","<img src='/leadearship/Picture9.jpg' alt='N.S. Srikanth' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture10.jpg""","<img src='/leadearship/Picture10.jpg' alt='Wasi Siddiqui' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture11.jpg""","<img src='/leadearship/Picture11.jpg' alt='Thiruvengadam S' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture12.jpg""","<img src='/leadearship/Picture12.jpg' alt='PS.Panchatasaram' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture13.jpg""","<img src='/leadearship/Picture13.jpg' alt='Mallikarjuna Rao' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture14.jpg""","<img src='/leadearship/Picture14.jpg' alt='Rahul Kumta' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/leadearship/Picture15.jpg""","<img src='/leadearship/Picture15.jpg' alt='Dadasaheb N Vhatkar' style='width:100%;height:100%;object-fit:cover;position:absolute;top:0;left:0;z-index:2'/>"
"dist\about\our-leadership.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\our-leadership.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='Atandra Energy' class='h-9 w-auto object-contain opacity-90' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\conserve\enterprise-esg-reporting.html",0,0,"src=""/logo.png""","<img src='/logo.png' alt='KRYKARD' class='object-contain filter drop-shadow-sm h-12 lg:h-16 w-auto'/>"
"dist\conserve\enterprise-esg-reporting.html",0,0,"src=""https://images.unsplash.com/photo-1551434678-e076c223a692?w=600&amp;h=400&amp;fit=crop&amp;auto=format""","<img src='https://images.unsplash.com/photo-1551434678-e076c223a692?w=600&amp;h=400&amp;fit=crop&amp;auto=format' alt='Enterprise ESG Reporting Platform' class='w-full h-48 sm:h-56 lg:h-64 object-cover rounded-2xl' loading='lazy'/>"
"dist\conserve\enterprise-esg-reporting.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
